Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
18,34,42,164,0,0,39,146,FF,HS
56,156,40,155,-2,-9,39,146,FF,HS
59,97,40,140,0,-15,39,146,FF,HS
56,81,35,126,-5,-14,39,146,FF,HS
49,85,31,113,-4,-13,23,97,FF,FF
49,81,27,102,-4,-11,23,97,FF,FF
46,24,17,91,-10,-11,23,97,FF,FF
66,47,18,82,1,-9,23,97,FF,FF
67,115,22,89,4,7,28,77,FF,FF
47,83,25,80,3,-9,28,77,FF,FF
66,61,29,71,4,-9,28,77,FF,FF
95,95,38,68,9,-3,28,77,FF,FF
92,97,50,77,12,9,58,76,FF,FF
84,78,58,73,8,-4,58,76,FF,FF
76,74,62,74,4,1,58,76,FF,FF
70,75,64,82,2,8,58,76,FF,FF
68,97,68,77,4,-5,63,72,FF,FF
15,91,58,68,-10,-9,63,72,FF,FF
13,10,61,71,3,3,63,72,FF,FF
13,11,66,75,5,4,63,72,FF,FF
11,12,72,80,6,5,78,83,HS,FF
56,62,82,89,10,9,78,83,HS,FF
66,64,78,83,-4,-6,78,83,HS,FF
129,168,81,80,3,-3,78,83,HS,FF
126,169,81,74,0,-6,72,63,HS,FF
158,152,77,67,-4,-7,72,63,HS,FF
105,160,67,60,-10,-7,72,63,HS,FF
119,161,64,53,-3,-7,72,63,HS,FF
141,140,59,47,-5,-6,50,38,FF,FF
153,169,53,41,-6,-6,50,38,FF,FF
150,172,47,34,-6,-7,50,38,FF,FF
149,174,41,30,-6,-4,50,38,FF,FF
153,137,35,26,-6,-4,28,20,FF,FF
164,158,30,22,-5,-4,28,20,FF,FF
162,134,25,17,-5,-5,28,20,FF,FF
166,150,22,18,-3,1,28,20,FF,FF
155,141,18,17,-4,-1,13,15,TO,TO
164,132,11,13,-7,-4,13,15,TO,TO
163,147,10,15,-1,2,13,15,TO,TO
168,151,14,18,4,3,13,15,TO,TO
168,136,10,12,-4,-6,11,13,TO,TO
153,157,10,13,0,1,11,13,TO,TO
160,150,10,11,0,-2,11,13,TO,TO
164,144,15,16,5,5,11,13,TO,TO
169,150,17,11,2,-5,20,14,FF,TO
141,151,27,15,10,4,20,14,FF,TO
167,152,24,16,-3,1,20,14,FF,TO
172,149,14,17,-10,1,20,14,FF,TO
175,143,18,17,4,0,21,13,FF,TO
172,147,23,18,5,1,21,13,FF,TO
176,153,25,13,2,-5,21,13,FF,TO
163,154,21,6,-4,-7,21,13,FF,TO
145,160,16,7,-5,1,17,7,TO,TO
165,159,18,8,2,1,17,7,TO,TO
160,160,17,6,-1,-2,17,7,TO,TO
166,157,19,9,2,3,17,7,TO,TO
153,160,14,9,-5,0,14,13,TO,TO
156,155,13,13,-1,4,14,13,TO,TO
155,164,14,15,1,2,14,13,TO,TO
156,161,15,15,1,0,14,13,TO,TO
157,158,13,11,-2,-4,12,10,TO,TO
158,135,12,9,-1,-2,12,10,TO,TO
160,136,11,16,-1,7,12,10,TO,TO
162,158,12,7,1,-9,12,10,TO,TO
160,161,11,14,-1,7,10,13,TO,TO
157,162,10,12,-1,-2,10,13,TO,TO
161,164,12,12,2,0,10,13,TO,TO
160,163,10,15,-2,3,10,13,TO,TO
164,170,13,20,3,5,9,20,TO,FF
159,175,8,18,-5,-2,9,20,TO,FF
160,174,9,20,1,2,9,20,TO,FF
155,168,7,24,-2,4,9,20,TO,FF
157,171,9,23,2,-1,11,19,TO,FF
154,176,12,18,3,-5,11,19,TO,FF
153,172,10,18,-2,0,11,19,TO,FF
154,169,13,17,3,-1,11,19,TO,FF
149,162,8,16,-5,-1,8,16,TO,TO
155,169,9,18,1,2,8,16,TO,TO
