Left Knee Angle, Right Knee Angle, Left Ankle Angle, Right Ankle Angle, Left Ankle Delta, Right Ankle Delta,Left Ankle Avg,Right Ankle Avg,LA-GC-Phases,RA-GC-Phases
128,71,71,126,0,0,78,116,TO,FF
61,31,76,121,5,-5,78,116,TO,FF
32,25,82,114,6,-7,78,116,TO,FF
81,32,85,106,3,-8,78,116,TO,FF
16,31,90,99,5,-7,84,93,TO,FF
60,27,92,96,2,-3,84,93,TO,FF
22,62,82,91,-10,-5,84,93,TO,FF
20,48,75,87,-7,-4,84,93,TO,FF
56,46,78,83,3,-4,78,82,TO,TO
4,29,82,78,4,-5,78,82,TO,TO
44,9,79,84,-3,6,78,82,TO,TO
80,82,75,86,-4,2,78,82,TO,TO
64,80,72,95,-3,9,78,92,TO,FF
72,109,74,93,2,-2,78,92,TO,FF
50,9,80,88,6,-5,78,92,TO,FF
45,52,86,92,6,4,78,92,TO,FF
147,175,94,100,8,8,96,107,FF,FF
41,55,97,105,3,5,96,107,FF,FF
153,174,102,109,5,4,96,107,FF,FF
67,39,92,114,-10,5,96,107,FF,FF
166,174,96,118,4,4,99,109,FF,FF
53,27,101,111,5,-7,99,109,FF,FF
166,174,104,108,3,-3,99,109,FF,FF
69,29,96,101,-8,-7,99,109,FF,FF
174,171,99,104,3,3,93,104,FF,FF
83,35,95,104,-4,0,93,104,FF,FF
172,171,93,108,-2,4,93,104,FF,FF
81,39,88,103,-5,-5,93,104,FF,FF
177,171,89,109,1,6,85,107,TO,FF
77,35,84,105,-5,-4,85,107,TO,FF
175,175,85,105,1,0,85,107,TO,FF
72,45,82,110,-3,5,85,107,TO,FF
171,175,91,111,9,1,97,113,FF,FF
53,52,94,117,3,6,97,113,FF,FF
167,173,98,114,4,-3,97,113,FF,FF
52,31,108,113,10,-1,97,113,FF,FF
169,173,116,114,8,1,121,110,HS,FF
54,24,125,108,9,-6,121,110,HS,FF
169,175,126,111,1,3,121,110,HS,FF
54,26,120,107,-6,-4,121,110,HS,FF
163,177,110,112,-10,5,99,110,FF,FF
64,35,103,115,-7,3,99,110,FF,FF
164,177,95,111,-8,-4,99,110,FF,FF
71,22,89,105,-6,-6,99,110,FF,FF
163,178,84,110,-5,5,80,101,TO,FF
68,25,79,100,-5,-10,80,101,TO,FF
162,168,78,101,-1,1,80,101,TO,FF
61,79,80,94,2,-7,80,101,TO,FF
168,167,83,104,3,10,82,102,TO,FF
51,39,76,101,-7,-3,82,102,TO,FF
166,160,84,106,8,5,82,102,TO,FF
