Height M 1,Height Cm 1,Height Ft 1,Height M 2,Height Cm 2,Height Ft 2,,Left Arm Cm,Left Leg CM
1.42,141.91,4.66,1.42,141.57,4.64,,47.5,70.3
1.45,145.15,4.76,1.45,144.94,4.76,,49.8,69.6
1.63,163.46,5.36,1.63,163.37,5.36,,48.2,87.2
1.72,172.04,5.64,1.72,172.31,5.65,,51.1,95.3
1.75,175.25,5.75,1.76,175.56,5.76,,48.6,97.1
1.73,172.59,5.66,1.72,172.47,5.66,,50.4,94.9
1.73,173.31,5.69,1.73,173.08,5.68,,50.9,95.5
1.77,177.12,5.81,1.77,176.6,5.79,,55.7,101
1.78,177.84,5.83,1.77,176.97,5.81,,56.3,101
1.76,175.83,5.77,1.75,174.57,5.73,,57.7,97.9
1.78,177.76,5.83,1.76,176.03,5.78,,56.4,96.8
1.73,172.66,5.66,1.71,170.52,5.59,,57,91.3
1.75,175.23,5.75,1.73,172.58,5.66,,59.8,93.5
1.67,167.19,5.49,1.65,164.56,5.4,,61,86.3
1.72,171.59,5.63,1.69,168.87,5.54,,61.5,90.2
1.76,176.07,5.78,1.73,173.14,5.68,,61.7,93.4
1.75,174.86,5.74,1.72,172.04,5.64,,62.8,93.1
1.77,177.14,5.81,1.74,174.08,5.71,,60.7,94.1
1.76,176.36,5.79,1.74,173.56,5.69,,58.9,94
1.76,176.43,5.79,1.74,174.08,5.71,,57.8,94
1.73,173.18,5.68,1.71,170.95,5.61,,60.4,90.3
1.74,173.83,5.7,1.72,171.69,5.63,,59.6,90.9
1.72,172.27,5.65,1.7,170.34,5.59,,61.6,89.8
1.73,173.32,5.69,1.72,171.86,5.64,,61.5,90.4
1.74,173.81,5.7,1.72,172.26,5.65,,61.4,90.6
1.74,173.76,5.7,1.72,171.92,5.64,,60.4,90.3
1.74,173.82,5.7,1.72,171.77,5.64,,59.3,90.4
1.74,173.78,5.7,1.72,171.79,5.64,,57.7,90.4
1.74,173.63,5.7,1.72,171.78,5.64,,57.5,90.5
1.74,173.5,5.69,1.72,171.57,5.63,,56.7,90
1.73,173.27,5.68,1.71,171.35,5.62,,56.7,90
1.74,173.56,5.69,1.72,171.58,5.63,,57,89.9
1.73,173.24,5.68,1.71,171.35,5.62,,56.4,89.6
1.73,173.43,5.69,1.72,171.54,5.63,,56.1,89.9
1.73,173.36,5.69,1.72,171.57,5.63,,55.4,89.5
1.73,172.95,5.67,1.71,171.41,5.62,,57.6,89.4
1.73,173.17,5.68,1.72,171.81,5.64,,56.1,89.5
1.73,172.98,5.68,1.72,171.87,5.64,,55.3,89.4
1.73,172.87,5.67,1.72,172.08,5.65,,54.9,89.6
1.73,173.06,5.68,1.73,172.56,5.66,,55.4,89.9
1.73,172.78,5.67,1.72,172.28,5.65,,54.3,90
1.73,172.6,5.66,1.72,172.3,5.65,,54.8,89.8
1.73,172.9,5.67,1.72,172.31,5.65,,54,89.4
1.73,173.47,5.69,1.73,173.01,5.68,,53.5,90.3
1.75,174.8,5.73,1.74,174.07,5.71,,53.4,91.8
1.77,176.69,5.8,1.76,175.62,5.76,,54.3,93.3
1.76,175.68,5.76,1.74,174.28,5.72,,53.6,92.5
1.74,174.25,5.72,1.73,172.82,5.67,,53.5,90.9
1.74,174.45,5.72,1.73,172.97,5.67,,54.6,90.8
1.72,172.1,5.65,1.7,170.39,5.59,,55.7,88.8
1.73,172.77,5.67,1.71,170.91,5.61,,56.2,89.2
1.72,172.48,5.66,1.7,170.25,5.59,,57.1,88.6
1.74,174.11,5.71,1.72,171.64,5.63,,58.3,89.6
1.74,174.23,5.72,1.72,171.66,5.63,,59.4,89.6
1.73,173.22,5.68,1.71,170.55,5.6,,59.7,88.8
1.74,173.82,5.7,1.71,171.08,5.61,,59.5,89.3
1.74,174.3,5.72,1.71,171.45,5.63,,59.5,89.7
1.75,174.52,5.73,1.72,171.56,5.63,,59.8,90
1.79,178.82,5.87,1.76,176.02,5.78,,59.4,94.2
1.73,173.36,5.69,1.71,170.6,5.6,,58.7,89.2
1.72,171.74,5.63,1.69,169.11,5.55,,57.9,87.6
1.71,171.3,5.62,1.69,168.75,5.54,,56.7,87.6
1.69,168.82,5.54,1.67,166.52,5.46,,57.3,84.3
